@relation electricity

@attribute date numeric
@attribute day {1,2,3,4,5,6,7}
@attribute period numeric
@attribute nswprice numeric
@attribute nswdemand numeric
@attribute vicprice numeric
@attribute vicdemand numeric
@attribute transfer numeric
@attribute class {UP,DOWN}

@data
960607,5,15,1512,7693,?,?,0,DOWN
960607,5,19,1697,8562,?,?,0,DOWN
960607,5,29,1671,7488,?,?,0,DOWN
960607,5,30,1671,7411,?,?,0,DOWN
960607,5,37,1681,8818,?,?,0,DOWN
960607,5,42,1671,7980,?,?,0,DOWN
960607,5,45,2632,7746,?,?,0,UP
960607,5,46,2632,7809,?,?,0,UP
960607,5,47,2573,7873,?,?,0,UP
960607,5,48,2632,7794,?,?,0,UP
960608,6,1,2573,7717,?,?,0,UP
960608,6,2,2573,7519,?,?,0,UP
960608,6,7,1507,5787,?,?,0,DOWN
960608,6,8,1450,5503,?,?,0,DOWN
960608,6,10,1949,5275,?,?,0,UP
960608,6,11,1949,5304,?,?,0,UP
960608,6,12,1949,5415,?,?,0,UP
960608,6,13,2120,5652,?,?,0,UP
960608,6,14,2120,5901,?,?,0,UP
960608,6,15,2148,6292,?,?,0,UP
960608,6,16,2981,6911,?,?,0,UP
960608,6,17,3318,7461,?,?,0,UP
960608,6,19,3318,8046,?,?,0,UP
960608,6,20,2981,8068,?,?,0,UP
960608,6,21,2981,7893,?,?,0,UP
960608,6,28,2512,6555,?,?,0,UP
960608,6,33,2920,6677,?,?,0,UP
960608,6,36,3737,8453,?,?,0,UP
960608,6,37,3737,8523,?,?,0,UP
960608,6,38,3213,8283,?,?,0,UP
960608,6,39,2981,7997,?,?,0,UP
960608,6,40,2981,7876,?,?,0,UP
960608,6,41,2981,7672,?,?,0,UP
960608,6,45,2920,7217,?,?,0,UP
960609,7,5,1450,5735,?,?,0,DOWN
960609,7,15,2512,5652,?,?,0,UP
960609,7,16,2512,6196,?,?,0,UP
960609,7,17,2920,6728,?,?,0,UP
960609,7,18,3090,7100,?,?,0,UP
960609,7,19,3556,7447,?,?,0,UP
960609,7,20,3404,7569,?,?,0,UP
960609,7,21,3404,7489,?,?,0,UP
960609,7,22,2981,7267,?,?,0,UP
960609,7,23,2512,7070,?,?,0,UP
960609,7,34,2990,7085,?,?,0,UP
960609,7,35,3403,7718,?,?,0,UP
960609,7,36,3291,8269,?,?,0,UP
960609,7,37,3090,8356,?,?,0,UP
960609,7,38,2981,8265,?,?,0,UP
960609,7,39,2981,8056,?,?,0,UP
960609,7,41,2981,7749,?,?,0,UP
960609,7,45,2981,7299,?,?,0,UP
960609,7,47,1460,7083,?,?,0,DOWN
960610,1,11,2286,5062,?,?,0,UP
960610,1,14,2352,5639,?,?,0,UP
960610,1,15,2512,5788,?,?,0,UP
960610,1,16,2512,6257,?,?,0,UP
960610,1,17,2512,6781,?,?,0,UP
960610,1,19,3191,7538,?,?,0,UP
960610,1,21,2981,7633,?,?,0,UP
960610,1,22,2748,7469,?,?,0,UP
960610,1,23,3191,7273,?,?,0,UP
960610,1,24,3191,7153,?,?,0,UP
960610,1,25,2981,7072,?,?,0,UP
960610,1,26,3118,6967,?,?,0,UP
960610,1,27,3118,6893,?,?,0,UP
960610,1,28,2981,6804,?,?,0,UP
960610,1,29,2920,6789,?,?,0,UP
960610,1,30,2981,6782,?,?,0,UP
960610,1,31,3118,6789,?,?,0,UP
960610,1,32,3191,6977,?,?,0,UP
960610,1,33,3471,7236,?,?,0,UP
960610,1,34,3696,7677,?,?,0,UP
960610,1,35,6137,8427,?,?,0,UP
960610,1,36,6587,8953,?,?,0,UP
960610,1,37,5080,8884,?,?,0,UP
960610,1,38,5080,8733,?,?,0,UP
960610,1,41,3556,8155,?,?,0,UP
960610,1,42,3191,7951,?,?,0,UP
960610,1,45,2981,7295,?,?,0,UP
960611,2,6,1949,5958,?,?,0,DOWN
960611,2,11,2567,5667,?,?,0,DOWN
960611,2,19,4037,8796,?,?,0,UP
960611,2,20,4037,8853,?,?,0,UP
960611,2,22,4037,8516,?,?,0,UP
960611,2,24,2981,8299,?,?,0,UP
960611,2,25,4037,8249,?,?,0,UP
960611,2,26,2981,8196,?,?,0,UP
960611,2,27,2981,8139,?,?,0,UP
960611,2,31,4037,7972,?,?,0,UP
960611,2,32,4037,8100,?,?,0,UP
960611,2,33,4037,8300,?,?,0,UP
960611,2,34,5088,8758,?,?,0,UP
960611,2,35,5008,9433,?,?,0,UP
960611,2,36,4037,9849,?,?,0,UP
960611,2,37,4037,9780,?,?,0,UP
960611,2,38,4037,9574,?,?,0,UP
960611,2,39,4037,9295,?,?,0,UP
960611,2,41,4037,8890,?,?,0,UP
960611,2,42,4037,8671,?,?,0,UP
960611,2,45,2867,8102,?,?,0,UP
960612,3,15,2991,7985,?,?,0,UP
960612,3,16,2991,8575,?,?,0,UP
960612,3,19,5088,8862,?,?,0,UP
960612,3,20,3988,8843,?,?,0,UP
960612,3,21,5088,8704,?,?,0,UP
960612,3,22,3988,8514,?,?,0,UP
960612,3,23,3988,8391,?,?,0,UP
960612,3,24,5088,8418,?,?,0,UP
960612,3,25,5088,8227,?,?,0,UP
960612,3,26,3988,8175,?,?,0,UP
960612,3,27,3988,8219,?,?,0,UP
960612,3,28,5088,8179,?,?,0,UP
960612,3,29,4002,8106,?,?,0,UP
960612,3,30,4002,8057,?,?,0,UP
960612,3,31,4677,8074,?,?,0,UP
960612,3,33,5982,8612,?,?,0,UP
960612,3,34,7492,9010,?,?,0,UP
960612,3,35,7492,9467,?,?,0,UP
960612,3,36,7492,9910,?,?,0,UP
960612,3,37,7492,9834,?,?,0,UP
960612,3,38,5982,9638,?,?,0,UP
960612,3,39,5347,9341,?,?,0,UP
960612,3,40,5088,9139,?,?,0,UP
960612,3,41,7477,8919,?,?,0,UP
960612,3,42,5982,8713,?,?,0,UP
960612,3,43,5088,8327,?,?,0,UP
960612,3,45,5982,8087,?,?,0,UP
960613,4,1,3302,7949,?,?,0,DOWN
960613,4,4,2558,7212,?,?,0,DOWN
960613,4,17,3033,8685,?,?,0,DOWN
960613,4,19,3988,8754,?,?,0,DOWN
960613,4,24,3988,8305,?,?,0,DOWN
960613,4,27,5265,8161,?,?,0,UP
960613,4,28,6061,8110,?,?,0,UP
960613,4,34,6061,8661,?,?,0,UP
960613,4,35,6965,9269,?,?,0,UP
960613,4,37,6965,9680,?,?,0,UP
960613,4,38,6061,9562,?,?,0,UP
960613,4,39,5347,9300,?,?,0,UP
960613,4,40,5088,9116,?,?,0,UP
960613,4,41,7367,8982,?,?,0,UP
960613,4,42,6061,8771,?,?,0,UP
960613,4,45,5088,8122,?,?,0,UP
960614,5,9,1408,5675,?,?,0,DOWN
960614,5,19,2502,8799,?,?,0,DOWN
960614,5,34,3988,8396,?,?,0,UP
960614,5,35,5088,8969,?,?,0,UP
960614,5,36,3988,9385,?,?,0,UP
960614,5,37,3536,9303,?,?,0,UP
960614,5,41,3536,8519,?,?,0,UP
960614,5,42,3988,8348,?,?,0,UP
960614,5,45,6023,8023,?,?,0,UP
960614,5,46,3536,8033,?,?,0,UP
960614,5,47,5088,8062,?,?,0,UP
960614,5,48,3988,7978,?,?,0,UP
960615,6,1,3536,7908,?,?,0,UP
960615,6,2,3536,7680,?,?,0,UP
960615,6,14,2527,6055,?,?,0,DOWN
960615,6,16,3034,7078,?,?,0,UP
960615,6,17,3536,7612,?,?,0,UP
960615,6,18,3810,7989,?,?,0,UP
960615,6,20,3810,8291,?,?,0,UP
960615,6,21,3536,8120,?,?,0,UP
960615,6,22,3536,7851,?,?,0,UP
960615,6,23,2991,7596,?,?,0,DOWN
960615,6,25,2559,7332,?,?,0,DOWN
960615,6,34,3536,7843,?,?,0,UP
960615,6,35,5055,8375,?,?,0,UP
960615,6,37,5077,8839,?,?,0,UP
960615,6,38,4928,8623,?,?,0,UP
960615,6,40,3536,8039,?,?,0,UP
960615,6,44,2085,7136,?,?,0,DOWN
960616,7,19,2085,7540,?,?,0,DOWN
960616,7,25,2559,7640,?,?,0,UP
960616,7,27,2559,7394,?,?,0,UP
960616,7,33,3118,7452,?,?,0,UP
960616,7,34,3810,7918,?,?,0,UP
960616,7,35,4037,8441,?,?,0,UP
960616,7,36,4037,8848,?,?,0,UP
960616,7,37,4037,8953,?,?,0,UP
960616,7,38,3302,8810,?,?,0,UP
960616,7,39,2559,8640,?,?,0,UP
960616,7,41,2559,8151,?,?,0,UP
960616,7,45,2559,7339,?,?,0,UP
960616,7,47,2085,7250,?,?,0,DOWN
960617,1,10,2489,5353,?,?,0,UP
960617,1,15,2492,7706,?,?,0,UP
960617,1,16,2991,8233,?,?,0,UP
960617,1,17,3489,8401,?,?,0,UP
960617,1,18,2991,8389,?,?,0,UP
960617,1,19,2991,8592,?,?,0,UP
960617,1,20,2991,8660,?,?,0,UP
960617,1,21,2991,8535,?,?,0,UP
960617,1,23,2991,8240,?,?,0,UP
960617,1,24,2991,8237,?,?,0,UP
960617,1,26,2498,8065,?,?,0,DOWN
960617,1,28,2991,7991,?,?,0,UP
960617,1,29,2991,7901,?,?,0,UP
960617,1,31,2991,7816,?,?,0,UP
960617,1,32,3489,7929,?,?,0,UP
960617,1,33,3536,8133,?,?,0,UP
960617,1,34,5483,8559,?,?,0,UP
960617,1,35,5555,9090,?,?,0,UP
960617,1,36,5555,9520,?,?,0,UP
960617,1,37,4985,9443,?,?,0,UP
960617,1,38,4677,9205,?,?,0,UP
960617,1,40,2991,8724,?,?,0,UP
960617,1,41,4654,8477,?,?,0,UP
960617,1,42,4002,8320,?,?,0,UP
960617,1,43,3489,7965,?,?,0,UP
960617,1,46,3536,7743,?,?,0,UP
960617,1,47,3536,7843,?,?,0,UP
960617,1,48,3536,7796,?,?,0,UP
960618,2,1,3536,7757,?,?,0,UP
960618,2,2,3464,7615,?,?,0,UP
960618,2,3,3536,7454,?,?,0,UP
960618,2,14,3323,7500,?,?,0,UP
960618,2,19,3035,8581,?,?,0,DOWN
960618,2,28,2587,7706,?,?,0,DOWN
960618,2,29,2587,7586,?,?,0,DOWN
960618,2,32,2587,7531,?,?,0,DOWN
960618,2,33,2587,7690,?,?,0,DOWN
960618,2,34,3489,8084,?,?,0,UP
960618,2,38,3035,9047,?,?,0,UP
960618,2,39,3035,8785,?,?,0,UP
960618,2,40,3022,8589,?,?,0,UP
960618,2,41,3035,8474,?,?,0,UP
960618,2,42,3035,8294,?,?,0,UP
960618,2,45,3135,7795,?,?,0,UP
960618,2,47,3274,7842,?,?,0,UP
960618,2,48,3022,7779,?,?,0,UP
960619,3,1,3151,7749,?,?,0,UP
960619,3,2,3186,7594,?,?,0,UP
960619,3,4,1871,7017,?,?,0,DOWN
960619,3,14,3008,7672,?,?,0,UP
960619,3,23,1418,8054,?,?,0,DOWN
960619,3,28,1412,7654,?,?,0,DOWN
960619,3,48,1876,7863,?,?,0,UP
960620,4,2,1876,7663,?,?,0,UP
960620,4,7,1876,6046,?,?,0,UP
960620,4,9,1871,5687,?,?,0,UP
960620,4,10,1871,5701,?,?,0,UP
960620,4,12,1871,6203,?,?,0,UP
960620,4,14,2492,7641,?,?,0,UP
960620,4,19,1694,8455,?,?,0,UP
960620,4,20,1694,8474,?,?,0,UP
960620,4,21,1694,8312,?,?,0,UP
960620,4,22,1694,8110,?,?,0,UP
960620,4,23,1694,7943,?,?,0,UP
960620,4,24,1694,7813,?,?,0,UP
960620,4,25,1694,7729,?,?,0,UP
960620,4,26,1694,7637,?,?,0,UP
960620,4,28,1694,7569,?,?,0,UP
960620,4,34,1679,7865,?,?,0,UP
960620,4,37,1418,8910,?,?,0,DOWN
960620,4,44,1403,7536,?,?,0,DOWN
960621,5,2,1418,7605,?,?,0,DOWN
960621,5,3,1413,7412,?,?,0,DOWN
960621,5,9,1871,5627,?,?,0,UP
960621,5,10,1871,5630,?,?,0,UP
960621,5,11,2530,5818,?,?,0,UP
960621,5,12,2546,6148,?,?,0,UP
960621,5,13,2867,6835,?,?,0,UP
960621,5,33,1418,7618,?,?,0,DOWN
960621,5,34,1595,7994,?,?,0,UP
960621,5,35,1595,8544,?,?,0,UP
960621,5,36,1595,8941,?,?,0,UP
960621,5,37,1595,8863,?,?,0,UP
960621,5,45,1876,7697,?,?,0,UP
960621,5,46,1416,7788,?,?,0,DOWN
960621,5,47,1876,7829,?,?,0,UP
960622,6,1,2392,7684,?,?,0,UP
960622,6,3,1876,7273,?,?,0,UP
960622,6,5,1876,6512,?,?,0,UP
960622,6,6,2530,6187,?,?,0,UP
960622,6,7,1876,5870,?,?,0,UP
960622,6,8,1871,5658,?,?,0,UP
960622,6,9,2053,5476,?,?,0,UP
960622,6,10,2028,5384,?,?,0,UP
960622,6,12,2028,5447,?,?,0,UP
960622,6,13,2085,5680,?,?,0,UP
960622,6,14,2277,5957,?,?,0,UP
960622,6,16,2510,7008,?,?,0,UP
960622,6,18,2510,7942,?,?,0,UP
960622,6,19,2510,8174,?,?,0,UP
960622,6,24,2507,7255,?,?,0,UP
960622,6,25,2392,7110,?,?,0,UP
960622,6,26,2085,6955,?,?,0,UP
960622,6,27,1876,6799,?,?,0,DOWN
960622,6,31,2085,6548,?,?,0,UP
960622,6,32,2277,6661,?,?,0,UP
960622,6,33,2510,6924,?,?,0,UP
960622,6,34,3607,7467,?,?,0,UP
960622,6,35,3925,8033,?,?,0,UP
960622,6,36,3988,8492,?,?,0,UP
960622,6,37,3896,8493,?,?,0,UP
960622,6,38,3437,8274,?,?,0,UP
960622,6,39,2510,7979,?,?,0,UP
960622,6,40,2507,7706,?,?,0,UP
960622,6,41,2507,7539,?,?,0,UP
960622,6,42,2392,7405,?,?,0,UP
960622,6,45,2392,7007,?,?,0,UP
960623,7,10,1397,4881,?,?,0,DOWN
960623,7,13,1871,5095,?,?,0,DOWN
960623,7,15,2277,5405,?,?,0,UP
960623,7,16,2277,5831,?,?,0,UP
960623,7,17,2277,6297,?,?,0,UP
960623,7,19,2510,7060,?,?,0,UP
960623,7,20,2505,7277,?,?,0,UP
960623,7,21,2445,7339,?,?,0,UP
960623,7,22,2507,7358,?,?,0,UP
960623,7,23,2653,7456,?,?,0,UP
960623,7,24,2507,7423,?,?,0,UP
960623,7,25,2507,7298,?,?,0,UP
960623,7,26,2507,7106,?,?,0,UP
960623,7,27,2328,6862,?,?,0,UP
960623,7,28,2392,6725,?,?,0,UP
960623,7,29,2392,6575,?,?,0,UP
960623,7,30,2283,6526,?,?,0,UP
960623,7,31,2392,6546,?,?,0,UP
960623,7,32,2507,6630,?,?,0,UP
960623,7,33,2546,6762,?,?,0,UP
960623,7,34,2653,7256,?,?,0,UP
960623,7,35,2579,7890,?,?,0,UP
960623,7,36,2510,8414,?,?,0,UP
960623,7,37,2507,8539,?,?,0,UP
960623,7,39,2507,8246,?,?,0,UP
960623,7,40,2507,8026,?,?,0,UP
960623,7,41,2507,7824,?,?,0,UP
960624,1,5,1408,5757,?,?,0,DOWN
960624,1,11,2530,5471,?,?,0,UP
960624,1,12,2492,5817,?,?,0,UP
960624,1,13,2747,6535,?,?,0,UP
960624,1,14,3318,7246,?,?,0,UP
960624,1,19,2492,8330,?,?,0,UP
960624,1,20,2492,8380,?,?,0,UP
960624,1,21,2655,8268,?,?,0,UP
960624,1,23,2655,8035,?,?,0,UP
960624,1,24,2744,7999,?,?,0,UP
960624,1,25,2655,7909,?,?,0,UP
960624,1,26,2655,7847,?,?,0,UP
960624,1,33,2655,7711,?,?,0,UP
960624,1,34,2492,8032,?,?,0,UP
960625,2,1,2747,7688,?,?,0,UP
960625,2,2,2747,7609,?,?,0,UP
960625,2,3,2867,7406,?,?,0,UP
960625,2,5,2492,6597,?,?,0,UP
960625,2,8,2530,5748,?,?,0,UP
960625,2,9,2530,5567,?,?,0,UP
960625,2,10,2530,5590,?,?,0,UP
960625,2,11,2530,5727,?,?,0,UP
960625,2,13,3029,6825,?,?,0,UP
960625,2,14,3970,7638,?,?,0,UP
960625,2,16,2487,8397,?,?,0,UP
960625,2,17,2487,8555,?,?,0,UP
960625,2,19,2487,8640,?,?,0,UP
960625,2,23,2747,8252,?,?,0,UP
960625,2,24,2655,8179,?,?,0,UP
960625,2,25,2655,8129,?,?,0,UP
960625,2,27,2487,8089,?,?,0,UP
960625,2,28,2487,8035,?,?,0,UP
960625,2,29,2487,7985,?,?,0,UP
960625,2,30,2487,7958,?,?,0,UP
960625,2,31,2487,7942,?,?,0,UP
960625,2,33,2867,8218,?,?,0,UP
960625,2,34,3889,8598,?,?,0,UP
960625,2,35,3555,9238,?,?,0,UP
960625,2,36,3889,9779,?,?,0,UP
960625,2,37,2867,9693,?,?,0,UP
960625,2,40,2487,9016,?,?,0,UP
960625,2,41,3810,8810,?,?,0,UP
960625,2,42,3810,8599,?,?,0,UP
960625,2,43,2985,8228,?,?,0,UP
960625,2,44,2487,7839,?,?,0,UP
960625,2,45,3535,7988,?,?,0,UP
960625,2,46,3008,7935,?,?,0,UP
960625,2,47,3029,7932,?,?,0,UP
960625,2,48,3008,7860,?,?,0,UP
960626,3,1,3555,7812,?,?,0,UP
960626,3,3,3535,7505,?,?,0,UP
960626,3,4,2867,7049,?,?,0,UP
960626,3,5,2747,6662,?,?,0,UP
960626,3,13,3318,6848,?,?,0,UP
960626,3,14,4985,7645,?,?,0,UP
960626,3,16,2747,8392,?,?,0,DOWN
960626,3,21,2867,8421,?,?,0,UP
960626,3,23,3489,8119,?,?,0,UP
960626,3,30,2655,7759,?,?,0,DOWN
960626,3,35,3489,9158,?,?,0,UP
960626,3,36,3489,9651,?,?,0,UP
960626,3,37,3489,9573,?,?,0,UP
960626,3,38,3028,9432,?,?,0,UP
960626,3,41,3889,8818,?,?,0,UP
960626,3,43,2791,8240,?,?,0,DOWN
960627,4,1,3318,7918,?,?,0,UP
960627,4,2,3318,7757,?,?,0,UP
960627,4,13,3500,6960,?,?,0,UP
960627,4,14,4365,7700,?,?,0,UP
960627,4,16,2991,8464,?,?,0,UP
960627,4,17,2909,8658,?,?,0,UP
960627,4,28,1869,7803,?,?,0,DOWN
960627,4,33,1819,7861,?,?,0,DOWN
960627,4,35,2991,8865,?,?,0,UP
960627,4,36,2867,9403,?,?,0,UP
960627,4,37,2867,9468,?,?,0,UP
960627,4,38,2991,9364,?,?,0,UP
960627,4,39,2991,9118,?,?,0,UP
960627,4,41,2991,8850,?,?,0,UP
960627,4,42,2991,8681,?,?,0,UP
960627,4,45,2991,8101,?,?,0,UP
960627,4,46,2991,8085,?,?,0,UP
960627,4,47,3028,8063,?,?,0,UP
960628,5,1,3038,7935,?,?,0,UP
960628,5,3,2867,7554,?,?,0,UP
960628,5,4,2747,7130,?,?,0,UP
960628,5,8,2525,5857,?,?,0,DOWN
960628,5,12,2595,6213,?,?,0,UP
960628,5,13,3533,6900,?,?,0,UP
960628,5,14,3531,7654,?,?,0,UP
960628,5,16,2941,8494,?,?,0,UP
960628,5,17,2941,8724,?,?,0,UP
960628,5,19,2941,8821,?,?,0,UP
960628,5,20,2850,8804,?,?,0,UP
960628,5,21,2941,8652,?,?,0,UP
960628,5,23,2941,8229,?,?,0,UP
960628,5,24,2941,8135,?,?,0,UP
960628,5,25,2850,8018,?,?,0,UP
960628,5,26,2941,7900,?,?,0,UP
960628,5,34,2941,8033,?,?,0,UP
960628,5,37,2941,9154,?,?,0,UP
960628,5,45,2850,7998,?,?,0,UP
960628,5,46,2850,8025,?,?,0,UP
960629,6,1,2850,7916,?,?,0,UP
960629,6,3,2605,7486,?,?,0,UP
960629,6,13,2492,5800,?,?,0,UP
960629,6,15,2754,6416,?,?,0,UP
960629,6,16,3250,7029,?,?,0,UP
960629,6,17,3250,7642,?,?,0,UP
960629,6,18,3582,8057,?,?,0,UP
960629,6,20,3988,8434,?,?,0,UP
960629,6,21,3988,8250,?,?,0,UP
960629,6,22,3029,8005,?,?,0,UP
960629,6,23,3029,7788,?,?,0,UP
960629,6,24,3029,7539,?,?,0,UP
960629,6,25,2817,7395,?,?,0,UP
960629,6,26,2492,7249,?,?,0,UP
960629,6,28,2111,7014,?,?,0,DOWN
960629,6,31,2530,6792,?,?,0,UP
960629,6,32,2817,6833,?,?,0,UP
960629,6,33,3541,7010,?,?,0,UP
960629,6,34,3250,7442,?,?,0,UP
960629,6,35,3605,8058,?,?,0,UP
960629,6,36,3988,8609,?,?,0,UP
960629,6,37,3541,8699,?,?,0,UP
960629,6,38,2955,8562,?,?,0,UP
960629,6,39,2695,8260,?,?,0,UP
960629,6,40,2695,8010,?,?,0,UP
960629,6,41,2695,7796,?,?,0,UP
960629,6,42,2695,7662,?,?,0,UP
960629,6,43,2111,7366,?,?,0,DOWN
960629,6,45,2492,7234,?,?,0,DOWN
960629,6,47,2111,7223,?,?,0,DOWN
960630,7,4,1767,6007,?,?,0,DOWN
960630,7,15,1819,5592,?,?,0,DOWN
960630,7,17,2695,6502,?,?,0,UP
960630,7,18,2959,6903,?,?,0,UP
960630,7,19,2900,7250,?,?,0,UP
960630,7,20,2900,7420,?,?,0,UP
960630,7,22,2605,7261,?,?,0,UP
960630,7,23,2695,7124,?,?,0,UP
960630,7,24,2585,7017,?,?,0,UP
960630,7,25,2492,6875,?,?,0,UP
960630,7,26,2492,6751,?,?,0,UP
960630,7,33,2530,6555,?,?,0,UP
960630,7,35,2492,7629,?,?,0,UP
960630,7,36,2598,8225,?,?,0,UP
960630,7,37,2585,8406,?,?,0,UP
960630,7,38,2492,8324,?,?,0,UP
960630,7,39,2585,8176,?,?,0,UP
960630,7,41,2585,7871,?,?,0,UP
960630,7,42,2530,7740,?,?,0,UP
960630,7,43,2585,7472,?,?,0,UP
960630,7,45,2492,7261,?,?,0,UP
960701,1,12,2149,5981,?,?,0,UP
960701,1,13,2785,6659,?,?,0,UP
960701,1,14,2991,7357,?,?,0,UP
960701,1,16,2492,8074,?,?,0,UP
960701,1,17,2492,8399,?,?,0,UP
960701,1,19,2492,8735,?,?,0,UP
960701,1,22,2492,8483,?,?,0,UP
960701,1,23,3959,8311,?,?,0,UP
960701,1,24,3846,8205,?,?,0,UP
960701,1,25,3533,8164,?,?,0,UP
960701,1,26,2492,8090,?,?,0,UP
960701,1,28,2850,7963,?,?,0,UP
960701,1,29,2850,7919,?,?,0,UP
960701,1,30,2850,7901,?,?,0,UP
960701,1,31,2991,7904,?,?,0,UP
960701,1,32,3533,7964,?,?,0,UP
960701,1,33,3533,8050,?,?,0,UP
960701,1,34,3988,8524,?,?,0,UP
960701,1,35,4469,9122,?,?,0,UP
960701,1,36,4880,9646,?,?,0,UP
960701,1,37,3533,9662,?,?,0,UP
960701,1,38,3533,9464,?,?,0,UP
960701,1,39,2991,9206,?,?,0,UP
960701,1,40,2492,9015,?,?,0,UP
960701,1,41,2991,8845,?,?,0,UP
960701,1,42,2991,8651,?,?,0,UP
960702,2,1,2149,7910,?,?,0,DOWN
960702,2,2,2991,7755,?,?,0,UP
960702,2,3,2850,7598,?,?,0,UP
960702,2,10,1923,5653,?,?,0,DOWN
960702,2,35,2605,8819,?,?,0,UP
960702,2,36,2492,9431,?,?,0,UP
960702,2,39,2492,9079,?,?,0,UP
960702,2,40,2492,8896,?,?,0,UP
960702,2,41,2492,8757,?,?,0,UP
960702,2,44,1418,7826,?,?,0,DOWN
960703,3,1,3533,7945,?,?,0,UP
960703,3,2,3533,7803,?,?,0,UP
960703,3,3,2695,7609,?,?,0,UP
960703,3,10,2494,5737,?,?,0,UP
960703,3,12,2605,6298,?,?,0,UP
960703,3,13,3043,6984,?,?,0,UP
960703,3,14,3535,7667,?,?,0,UP
960703,3,16,2512,8355,?,?,0,UP
960703,3,17,2512,8616,?,?,0,UP
960703,3,18,2512,8734,?,?,0,UP
960703,3,19,3090,8970,?,?,0,UP
960703,3,20,2512,8994,?,?,0,UP
960703,3,21,2695,8774,?,?,0,UP
960703,3,22,2512,8541,?,?,0,UP
960703,3,23,2512,8389,?,?,0,UP
960703,3,24,3090,8245,?,?,0,UP
960703,3,25,2695,8115,?,?,0,UP
960703,3,27,3940,7941,?,?,0,UP
960703,3,28,3938,7825,?,?,0,UP
960703,3,30,2512,7683,?,?,0,UP
960703,3,31,2512,7650,?,?,0,UP
960703,3,32,3090,7746,?,?,0,UP
960703,3,33,3938,7885,?,?,0,UP
960703,3,34,3940,8323,?,?,0,UP
960703,3,35,4159,9038,?,?,0,UP
960703,3,36,3940,9669,?,?,0,UP
960703,3,37,3938,9685,?,?,0,UP
960703,3,38,3938,9577,?,?,0,UP
960703,3,39,2695,9304,?,?,0,UP
960703,3,41,3938,8944,?,?,0,UP
960703,3,47,3535,8194,?,?,0,UP
960703,3,48,3090,8144,?,?,0,UP
960704,4,1,3535,8073,?,?,0,UP
960704,4,2,3090,7940,?,?,0,UP
960704,4,16,3489,8459,?,?,0,UP
960704,4,17,2512,8805,?,?,0,DOWN
960704,4,19,3888,9137,?,?,0,UP
960704,4,23,3489,8424,?,?,0,UP
960704,4,34,3888,8212,?,?,0,UP
960704,4,35,3888,8897,?,?,0,UP
960704,4,36,3888,9422,?,?,0,UP
960704,4,37,3489,9447,?,?,0,UP
960704,4,39,2512,9078,?,?,0,DOWN
960704,4,40,2512,8910,?,?,0,DOWN
960704,4,41,3888,8822,?,?,0,UP
960704,4,42,3489,8633,?,?,0,UP
960704,4,43,3489,8297,?,?,0,UP
960704,4,44,3888,7958,?,?,0,UP
960704,4,46,3166,8258,?,?,0,UP
960704,4,47,3166,8266,?,?,0,UP
960704,4,48,3166,8138,?,?,0,UP
960705,5,2,3489,7875,?,?,0,UP
960705,5,3,3029,7683,?,?,0,UP
960705,5,12,2611,6247,?,?,0,DOWN
960705,5,13,3029,6878,?,?,0,UP
960705,5,14,3535,7545,?,?,0,UP
960705,5,16,3010,8270,?,?,0,UP
960705,5,19,3908,9075,?,?,0,UP
960705,5,20,4190,9124,?,?,0,UP
960705,5,21,3908,8925,?,?,0,UP
960705,5,22,3489,8682,?,?,0,UP
960705,5,23,3908,8537,?,?,0,UP
960705,5,24,3908,8404,?,?,0,UP
960705,5,25,4190,8289,?,?,0,UP
960705,5,26,3908,8196,?,?,0,UP
960705,5,27,3908,8084,?,?,0,UP
960705,5,28,3489,7954,?,?,0,UP
960705,5,29,3908,7836,?,?,0,UP
960705,5,30,3489,7712,?,?,0,UP
960705,5,32,4190,7820,?,?,0,UP
960705,5,33,4310,7985,?,?,0,UP
960705,5,34,4486,8393,?,?,0,UP
960705,5,35,4489,8891,?,?,0,UP
960705,5,36,3908,9204,?,?,0,UP
960705,5,37,3010,9122,?,?,0,DOWN
960705,5,44,1390,7500,?,?,0,DOWN
960705,5,46,1391,7853,?,?,0,DOWN
960706,6,1,1391,7823,?,?,0,DOWN
960706,6,3,1387,7418,?,?,0,DOWN
960706,6,9,1385,5381,?,?,0,DOWN
960706,6,24,1395,7475,?,?,0,DOWN
960706,6,42,1387,7543,?,?,0,DOWN
960707,7,11,1372,5019,?,?,0,DOWN
960707,7,13,1385,5255,?,?,0,DOWN
960707,7,15,2528,5607,?,?,0,UP
960707,7,16,2605,6093,?,?,0,UP
960707,7,17,2605,6585,?,?,0,UP
960707,7,24,1385,6979,?,?,0,DOWN
960707,7,35,1397,7706,?,?,0,DOWN
960707,7,38,1395,8490,?,?,0,DOWN
960707,7,39,1395,8379,?,?,0,DOWN
960707,7,44,1387,7287,?,?,0,DOWN
960708,1,10,1390,5479,?,?,0,DOWN
960708,1,14,1390,7418,?,?,0,DOWN
960708,1,16,2502,8192,?,?,0,UP
960708,1,17,3017,8550,?,?,0,UP
960708,1,21,2502,8938,?,?,0,UP
960708,1,24,3519,8503,?,?,0,UP
960708,1,25,3017,8398,?,?,0,UP
960708,1,26,3519,8311,?,?,0,UP
960708,1,27,3017,8237,?,?,0,UP
960708,1,28,4002,8192,?,?,0,UP
960708,1,29,3519,8050,?,?,0,UP
