@relation 'electricity-weka.filters.unsupervised.attribute.Remove-R1,4'

@attribute day {1,2,3,4,5,6,7}
@attribute period numeric
@attribute nswdemand numeric
@attribute vicprice numeric
@attribute vicdemand numeric
@attribute transfer numeric
@attribute class {UP,DOWN}

@data
4,39,8309,?,?,0,DOWN
4,40,8125,?,?,0,DOWN
4,41,7983,?,?,0,DOWN
4,42,7827,?,?,0,DOWN
4,43,7492,?,?,0,DOWN
4,44,7142,?,?,0,DOWN
4,45,7453,?,?,0,UP
4,46,7537,?,?,0,DOWN
4,47,7618,?,?,0,DOWN
4,48,7583,?,?,0,DOWN
5,1,7489,?,?,0,UP
5,2,7346,?,?,0,DOWN
5,3,7199,?,?,0,DOWN
5,4,6788,?,?,0,DOWN
5,5,6410,?,?,0,DOWN
5,6,6132,?,?,0,DOWN
5,7,5829,?,?,0,DOWN
5,8,5629,?,?,0,DOWN
5,9,5500,?,?,0,DOWN
5,10,5499,?,?,0,UP
5,11,5647,?,?,0,UP
5,12,6000,?,?,0,UP
5,13,6667,?,?,0,UP
5,14,7359,?,?,0,UP
5,15,7591,?,?,0,UP
5,16,8047,?,?,0,UP
5,17,8173,?,?,0,UP
5,18,8089,?,?,0,UP
5,19,8247,?,?,0,UP
5,20,8238,?,?,0,UP
5,21,8086,?,?,0,UP
5,22,7920,?,?,0,UP
5,23,7773,?,?,0,UP
5,24,7735,?,?,0,UP
5,25,7657,?,?,0,DOWN
5,26,7573,?,?,0,DOWN
5,27,7499,?,?,0,DOWN
5,28,7438,?,?,0,DOWN
5,29,7375,?,?,0,DOWN
5,30,7288,?,?,0,DOWN
5,31,7223,?,?,0,DOWN
5,32,7268,?,?,0,DOWN
5,33,7359,?,?,0,DOWN
5,34,7558,?,?,0,UP
5,35,8080,?,?,0,UP
5,36,8480,?,?,0,UP
5,37,8399,?,?,0,UP
5,38,8227,?,?,0,UP
5,39,7943,?,?,0,DOWN
5,40,7691,?,?,0,DOWN
5,41,7637,?,?,0,UP
5,42,7505,?,?,0,UP
5,43,7256,?,?,0,DOWN
5,44,6961,?,?,0,UP
5,45,7302,?,?,0,UP
5,46,7415,?,?,0,UP
5,47,7549,?,?,0,UP
5,48,7536,?,?,0,UP
6,1,7470,?,?,0,UP
6,2,7322,?,?,0,UP
6,3,7128,?,?,0,UP
6,4,6705,?,?,0,UP
6,5,6284,?,?,0,UP
6,6,5943,?,?,0,DOWN
6,7,5645,?,?,0,DOWN
6,8,5381,?,?,0,DOWN
6,9,5218,?,?,0,DOWN
6,10,5141,?,?,0,DOWN
6,11,5182,?,?,0,DOWN
6,12,5283,?,?,0,DOWN
6,13,5573,?,?,0,DOWN
6,14,5825,?,?,0,UP
6,15,6166,?,?,0,UP
6,16,6739,?,?,0,UP
6,17,7207,?,?,0,UP
6,18,7457,?,?,0,UP
6,19,7670,?,?,0,UP
6,20,7629,?,?,0,UP
6,21,7410,?,?,0,UP
6,22,7227,?,?,0,UP
6,23,7039,?,?,0,UP
6,24,6878,?,?,0,UP
6,25,6730,?,?,0,UP
6,26,6629,?,?,0,UP
6,27,6527,?,?,0,DOWN
6,28,6346,?,?,0,DOWN
6,29,6299,?,?,0,DOWN
6,30,6273,?,?,0,UP
6,31,6293,?,?,0,DOWN
6,32,6371,?,?,0,DOWN
6,33,6510,?,?,0,UP
6,34,6899,?,?,0,UP
6,35,7441,?,?,0,UP
6,36,8024,?,?,0,UP
6,37,8036,?,?,0,UP
6,38,7860,?,?,0,UP
6,39,7599,?,?,0,UP
6,40,7355,?,?,0,UP
6,41,7162,?,?,0,DOWN
6,42,6997,?,?,0,DOWN
6,43,6787,?,?,0,DOWN
6,44,6553,?,?,0,DOWN
6,45,6760,?,?,0,DOWN
6,46,6799,?,?,0,DOWN
6,47,6912,?,?,0,UP
6,48,6769,?,?,0,DOWN
7,1,6648,?,?,0,DOWN
7,2,6322,?,?,0,DOWN
7,3,6133,?,?,0,DOWN
7,4,5800,?,?,0,DOWN
7,5,5520,?,?,0,DOWN
7,6,5291,?,?,0,DOWN
7,7,5116,?,?,0,DOWN
7,8,4959,?,?,0,DOWN
7,9,4880,?,?,0,DOWN
7,10,4846,?,?,0,DOWN
7,11,4883,?,?,0,DOWN
7,12,4950,?,?,0,DOWN
7,13,5102,?,?,0,DOWN
7,14,5268,?,?,0,DOWN
7,15,5456,?,?,0,DOWN
7,16,5845,?,?,0,DOWN
7,17,6240,?,?,0,DOWN
7,18,6568,?,?,0,UP
7,19,6862,?,?,0,UP
7,20,6940,?,?,0,UP
7,21,6854,?,?,0,UP
7,22,6738,?,?,0,UP
7,23,6614,?,?,0,UP
7,24,6489,?,?,0,DOWN
7,25,6373,?,?,0,DOWN
7,26,6258,?,?,0,DOWN
7,27,6116,?,?,0,DOWN
7,28,5986,?,?,0,DOWN
7,29,5890,?,?,0,DOWN
7,30,5818,?,?,0,DOWN
7,31,5848,?,?,0,DOWN
7,32,5925,?,?,0,DOWN
7,33,6089,?,?,0,DOWN
7,34,6485,?,?,0,UP
7,35,7170,?,?,0,UP
7,36,7752,?,?,0,UP
7,37,7860,?,?,0,UP
7,38,7780,?,?,0,UP
7,39,7616,?,?,0,UP
7,40,7428,?,?,0,UP
7,41,7322,?,?,0,UP
7,42,7209,?,?,0,UP
7,43,6929,?,?,0,UP
7,44,6624,?,?,0,UP
7,45,6772,?,?,0,UP
7,46,6766,?,?,0,UP
7,47,6816,?,?,0,UP
7,48,6657,?,?,0,DOWN
1,1,6573,?,?,0,DOWN
1,2,6320,?,?,0,DOWN
1,3,6220,?,?,0,DOWN
1,4,5933,?,?,0,DOWN
1,5,5687,?,?,0,DOWN
1,6,5505,?,?,0,DOWN
1,7,5370,?,?,0,DOWN
1,8,5247,?,?,0,DOWN
1,9,5241,?,?,0,DOWN
1,10,5300,?,?,0,DOWN
1,11,5523,?,?,0,DOWN
1,12,5917,?,?,0,UP
1,13,6599,?,?,0,UP
1,14,7361,?,?,0,UP
1,15,7587,?,?,0,UP
1,16,8122,?,?,0,UP
1,17,8271,?,?,0,UP
1,18,8220,?,?,0,UP
1,19,8375,?,?,0,UP
1,20,8411,?,?,0,UP
1,21,8306,?,?,0,UP
1,22,8085,?,?,0,UP
1,23,7952,?,?,0,UP
1,24,7906,?,?,0,UP
1,25,7797,?,?,0,UP
1,26,7707,?,?,0,UP
1,27,7649,?,?,0,UP
1,28,7584,?,?,0,UP
1,29,7498,?,?,0,UP
1,30,7462,?,?,0,UP
1,31,7408,?,?,0,UP
1,32,7474,?,?,0,UP
1,33,7623,?,?,0,UP
1,34,8027,?,?,0,UP
1,35,8658,?,?,0,UP
1,36,9115,?,?,0,UP
1,37,9033,?,?,0,UP
1,38,8781,?,?,0,UP
1,39,8536,?,?,0,UP
1,40,8375,?,?,0,UP
1,41,8187,?,?,0,UP
1,42,8023,?,?,0,DOWN
1,43,7647,?,?,0,DOWN
1,44,7237,?,?,0,DOWN
1,45,7464,?,?,0,DOWN
1,46,7504,?,?,0,DOWN
1,47,7573,?,?,0,DOWN
1,48,7578,?,?,0,DOWN
2,1,7550,?,?,0,DOWN
2,2,7425,?,?,0,DOWN
2,3,7290,?,?,0,DOWN
2,4,6861,?,?,0,DOWN
2,5,6465,?,?,0,DOWN
2,6,6188,?,?,0,DOWN
2,7,5867,?,?,0,DOWN
2,8,5643,?,?,0,DOWN
2,9,5536,?,?,0,DOWN
2,10,5518,?,?,0,DOWN
2,11,5713,?,?,0,DOWN
2,12,6039,?,?,0,DOWN
2,13,6781,?,?,0,DOWN
2,14,7544,?,?,0,DOWN
2,15,7728,?,?,0,DOWN
2,16,8252,?,?,0,DOWN
2,17,8386,?,?,0,DOWN
2,18,8279,?,?,0,DOWN
2,19,8453,?,?,0,DOWN
2,20,8470,?,?,0,DOWN
2,21,8281,?,?,0,DOWN
2,22,8120,?,?,0,DOWN
2,23,7947,?,?,0,DOWN
2,24,7810,?,?,0,DOWN
2,25,7704,?,?,0,DOWN
2,26,7595,?,?,0,DOWN
2,27,7504,?,?,0,DOWN
2,28,7452,?,?,0,DOWN
2,29,7415,?,?,0,DOWN
2,30,7305,?,?,0,DOWN
2,31,7265,?,?,0,DOWN
2,32,7364,?,?,0,DOWN
2,33,7497,?,?,0,DOWN
2,34,7813,?,?,0,DOWN
2,35,8480,?,?,0,DOWN
2,36,9012,?,?,0,DOWN
2,37,8979,?,?,0,DOWN
2,38,8794,?,?,0,DOWN
2,39,8540,?,?,0,DOWN
2,40,8389,?,?,0,DOWN
2,41,8223,?,?,0,DOWN
2,42,8048,?,?,0,DOWN
2,43,7688,?,?,0,DOWN
2,44,7330,?,?,0,DOWN
2,45,7542,?,?,0,DOWN
2,46,7564,?,?,0,DOWN
2,47,7647,?,?,0,DOWN
2,48,7659,?,?,0,DOWN
3,1,7603,?,?,0,DOWN
3,2,7435,?,?,0,DOWN
3,3,7288,?,?,0,DOWN
3,4,6858,?,?,0,DOWN
3,5,6505,?,?,0,DOWN
3,6,6225,?,?,0,DOWN
3,7,5924,?,?,0,DOWN
3,8,5665,?,?,0,DOWN
3,9,5555,?,?,0,UP
3,10,5554,?,?,0,UP
3,11,5735,?,?,0,UP
3,12,6091,?,?,0,UP
3,13,6823,?,?,0,UP
3,14,7615,?,?,0,UP
3,15,7813,?,?,0,DOWN
3,16,8279,?,?,0,UP
3,17,8362,?,?,0,DOWN
3,18,8213,?,?,0,DOWN
3,19,8343,?,?,0,DOWN
3,20,8338,?,?,0,DOWN
3,21,8142,?,?,0,DOWN
3,22,7974,?,?,0,DOWN
3,23,7802,?,?,0,DOWN
3,24,7695,?,?,0,DOWN
3,25,7600,?,?,0,DOWN
3,26,7495,?,?,0,DOWN
3,27,7454,?,?,0,DOWN
3,28,7396,?,?,0,DOWN
3,29,7308,?,?,0,DOWN
3,30,7223,?,?,0,DOWN
3,31,7201,?,?,0,DOWN
3,32,7279,?,?,0,DOWN
3,33,7415,?,?,0,DOWN
3,34,7779,?,?,0,DOWN
3,35,8392,?,?,0,UP
3,36,8931,?,?,0,DOWN
3,37,8894,?,?,0,DOWN
3,38,8686,?,?,0,DOWN
3,39,8485,?,?,0,DOWN
3,40,8293,?,?,0,DOWN
3,41,8174,?,?,0,DOWN
3,42,8013,?,?,0,DOWN
3,43,7650,?,?,0,DOWN
3,44,7335,?,?,0,DOWN
3,45,7577,?,?,0,UP
3,46,7703,?,?,0,DOWN
3,47,7670,?,?,0,DOWN
3,48,7690,?,?,0,DOWN
4,1,7667,?,?,0,DOWN
4,2,7551,?,?,0,UP
4,3,7387,?,?,0,UP
4,4,6906,?,?,0,UP
4,5,6551,?,?,0,UP
4,6,6250,?,?,0,UP
4,7,5944,?,?,0,UP
4,8,5711,?,?,0,UP
4,9,5610,?,?,0,UP
4,10,5598,?,?,0,UP
4,11,5777,?,?,0,UP
4,12,6113,?,?,0,UP
4,13,6828,?,?,0,UP
4,14,7518,?,?,0,UP
4,15,7787,?,?,0,DOWN
4,16,8301,?,?,0,DOWN
4,17,8389,?,?,0,DOWN
4,18,8252,?,?,0,DOWN
4,19,8429,?,?,0,DOWN
4,20,8412,?,?,0,DOWN
4,21,8161,?,?,0,DOWN
4,22,8019,?,?,0,DOWN
4,23,7877,?,?,0,DOWN
4,24,7783,?,?,0,DOWN
4,25,7737,?,?,0,DOWN
4,26,7616,?,?,0,DOWN
4,27,7567,?,?,0,DOWN
4,28,7517,?,?,0,DOWN
4,29,7403,?,?,0,DOWN
4,30,7359,?,?,0,DOWN
4,31,7302,?,?,0,DOWN
4,32,7376,?,?,0,DOWN
4,33,7459,?,?,0,DOWN
4,34,7706,?,?,0,UP
4,35,8313,?,?,0,DOWN
4,36,8866,?,?,0,DOWN
4,37,8839,?,?,0,DOWN
4,38,8735,?,?,0,DOWN
4,39,8485,?,?,0,DOWN
4,40,8358,?,?,0,DOWN
4,41,8234,?,?,0,DOWN
4,42,8067,?,?,0,DOWN
4,43,7735,?,?,0,DOWN
4,44,7377,?,?,0,DOWN
4,45,7664,?,?,0,DOWN
4,46,7725,?,?,0,DOWN
4,47,7766,?,?,0,DOWN
4,48,7710,?,?,0,DOWN
5,1,7658,?,?,0,DOWN
5,2,7520,?,?,0,UP
5,3,7361,?,?,0,DOWN
5,4,6912,?,?,0,UP
5,5,6499,?,?,0,UP
5,6,6202,?,?,0,UP
5,7,5891,?,?,0,UP
5,8,5689,?,?,0,DOWN
5,9,5560,?,?,0,UP
5,10,5531,?,?,0,UP
5,11,5751,?,?,0,UP
5,12,6097,?,?,0,UP
5,13,6779,?,?,0,UP
5,14,7538,?,?,0,UP
5,15,7686,?,?,0,DOWN
5,16,8205,?,?,0,DOWN
5,17,8376,?,?,0,DOWN
5,18,8389,?,?,0,DOWN
5,19,8482,?,?,0,DOWN
5,20,8476,?,?,0,DOWN
5,21,8274,?,?,0,DOWN
5,22,8050,?,?,0,DOWN
5,23,7877,?,?,0,DOWN
5,24,7761,?,?,0,DOWN
5,25,7661,?,?,0,DOWN
5,26,7517,?,?,0,DOWN
5,27,7422,?,?,0,DOWN
5,28,7359,?,?,0,DOWN
5,29,7279,?,?,0,DOWN
5,30,7190,?,?,0,DOWN
5,31,7164,?,?,0,DOWN
5,32,7182,?,?,0,DOWN
5,33,7263,?,?,0,DOWN
5,34,7560,?,?,0,DOWN
5,35,8110,?,?,0,DOWN
5,36,8590,?,?,0,DOWN
5,37,8520,?,?,0,DOWN
5,38,8352,?,?,0,DOWN
5,39,8130,?,?,0,DOWN
5,40,7928,?,?,0,DOWN
5,41,7797,?,?,0,DOWN
5,42,7671,?,?,0,DOWN
5,43,7379,?,?,0,DOWN
5,44,7080,?,?,0,DOWN
5,45,7405,?,?,0,DOWN
5,46,7507,?,?,0,DOWN
5,47,7598,?,?,0,DOWN
5,48,7557,?,?,0,DOWN
6,1,7547,?,?,0,DOWN
6,2,7395,?,?,0,DOWN
6,3,7170,?,?,0,DOWN
6,4,6750,?,?,0,DOWN
6,5,6312,?,?,0,DOWN
6,6,5968,?,?,0,DOWN
6,7,5689,?,?,0,DOWN
6,8,5425,?,?,0,DOWN
6,9,5261,?,?,0,UP
6,10,5185,?,?,0,DOWN
6,11,5196,?,?,0,UP
6,12,5337,?,?,0,UP
6,13,5609,?,?,0,UP
6,14,5908,?,?,0,UP
6,15,6270,?,?,0,UP
6,16,6875,?,?,0,UP
6,17,7387,?,?,0,UP
6,18,7655,?,?,0,UP
6,19,7846,?,?,0,UP
6,20,7793,?,?,0,UP
6,21,7588,?,?,0,UP
6,22,7364,?,?,0,DOWN
6,23,7174,?,?,0,DOWN
6,24,7006,?,?,0,DOWN
6,25,6833,?,?,0,DOWN
6,26,6700,?,?,0,DOWN
6,27,6573,?,?,0,DOWN
6,28,6442,?,?,0,DOWN
6,29,6347,?,?,0,DOWN
6,30,6289,?,?,0,DOWN
6,31,6273,?,?,0,DOWN
6,32,6307,?,?,0,DOWN
6,33,6448,?,?,0,DOWN
6,34,6900,?,?,0,UP
6,35,7428,?,?,0,UP
6,36,7897,?,?,0,UP
6,37,7881,?,?,0,UP
6,38,7727,?,?,0,DOWN
6,39,7431,?,?,0,DOWN
6,40,7227,?,?,0,DOWN
6,41,6997,?,?,0,DOWN
6,42,6852,?,?,0,DOWN
6,43,6640,?,?,0,DOWN
6,44,6421,?,?,0,DOWN
6,45,6643,?,?,0,DOWN
6,46,6670,?,?,0,DOWN
6,47,6759,?,?,0,DOWN
6,48,6647,?,?,0,DOWN
7,1,6537,?,?,0,DOWN
7,2,6238,?,?,0,DOWN
7,3,6068,?,?,0,DOWN
7,4,5743,?,?,0,DOWN
7,5,5446,?,?,0,DOWN
7,6,5194,?,?,0,DOWN
7,7,5042,?,?,0,DOWN
7,8,4874,?,?,0,DOWN
7,9,4791,?,?,0,DOWN
7,10,4757,?,?,0,DOWN
7,11,4790,?,?,0,DOWN
7,12,4873,?,?,0,DOWN
7,13,5010,?,?,0,DOWN
7,14,5147,?,?,0,DOWN
7,15,5306,?,?,0,DOWN
7,16,5714,?,?,0,DOWN
7,17,6184,?,?,0,DOWN
7,18,6559,?,?,0,DOWN
7,19,6909,?,?,0,DOWN
7,20,7083,?,?,0,DOWN
7,21,7130,?,?,0,DOWN
7,22,7107,?,?,0,DOWN
7,23,7035,?,?,0,UP
7,24,6978,?,?,0,UP
7,25,6928,?,?,0,UP
7,26,6838,?,?,0,UP
7,27,6697,?,?,0,UP
7,28,6565,?,?,0,UP
7,29,6508,?,?,0,UP
7,30,6442,?,?,0,UP
7,31,6514,?,?,0,UP
7,32,6568,?,?,0,UP
7,33,6719,?,?,0,UP
7,34,7103,?,?,0,UP
7,35,7593,?,?,0,UP
7,36,8031,?,?,0,UP
7,37,8115,?,?,0,UP
7,38,7977,?,?,0,UP
7,39,7796,?,?,0,DOWN
7,40,7603,?,?,0,DOWN
7,41,7411,?,?,0,DOWN
7,42,7285,?,?,0,DOWN
7,43,6976,?,?,0,DOWN
7,44,6625,?,?,0,DOWN
7,45,6781,?,?,0,DOWN
7,46,6754,?,?,0,DOWN
7,47,6775,?,?,0,DOWN
7,48,6641,?,?,0,DOWN
1,1,6518,?,?,0,DOWN
1,2,6268,?,?,0,DOWN
1,3,6172,?,?,0,DOWN
1,4,5864,?,?,0,DOWN
1,5,5654,?,?,0,DOWN
1,6,5436,?,?,0,DOWN
1,7,5290,?,?,0,DOWN
1,8,5190,?,?,0,DOWN
1,9,5147,?,?,0,DOWN
1,10,5203,?,?,0,DOWN
1,11,5448,?,?,0,DOWN
1,12,5797,?,?,0,UP
1,13,6502,?,?,0,UP
1,14,7205,?,?,0,UP
1,15,7371,?,?,0,DOWN
1,16,7855,?,?,0,DOWN
1,17,7980,?,?,0,DOWN
1,18,7946,?,?,0,DOWN
1,19,8173,?,?,0,DOWN
1,20,8184,?,?,0,DOWN
1,21,8076,?,?,0,DOWN
1,22,7923,?,?,0,DOWN
1,23,7733,?,?,0,DOWN
1,24,7752,?,?,0,DOWN
1,25,7744,?,?,0,UP
1,26,7635,?,?,0,UP
1,27,7575,?,?,0,UP
1,28,7537,?,?,0,DOWN
1,29,7495,?,?,0,UP
1,30,7407,?,?,0,DOWN
1,31,7410,?,?,0,DOWN
1,32,7448,?,?,0,UP
1,33,7499,?,?,0,DOWN
1,34,7900,?,?,0,UP
1,35,8413,?,?,0,DOWN
1,36,8800,?,?,0,DOWN
1,37,8626,?,?,0,DOWN
1,38,8392,?,?,0,DOWN
1,39,8123,?,?,0,DOWN
1,40,7909,?,?,0,DOWN
1,41,7668,?,?,0,DOWN
1,42,7559,?,?,0,DOWN
1,43,7276,?,?,0,DOWN
1,44,6954,?,?,0,DOWN
1,45,7271,?,?,0,DOWN
1,46,7284,?,?,0,DOWN
1,47,7464,?,?,0,UP
1,48,7468,?,?,0,UP
2,1,7468,?,?,0,UP
2,2,7362,?,?,0,UP
2,3,7127,?,?,0,UP
2,4,6764,?,?,0,DOWN
2,5,6346,?,?,0,UP
2,6,6044,?,?,0,DOWN
2,7,5732,?,?,0,DOWN
2,8,5469,?,?,0,DOWN
2,9,5363,?,?,0,DOWN
2,10,5391,?,?,0,DOWN
2,11,5559,?,?,0,DOWN
2,12,5865,?,?,0,DOWN
2,13,6523,?,?,0,UP
2,14,7214,?,?,0,DOWN
2,15,7314,?,?,0,DOWN
2,16,7713,?,?,0,DOWN
2,17,7848,?,?,0,DOWN
2,18,7812,?,?,0,DOWN
2,19,8045,?,?,0,DOWN
2,20,8143,?,?,0,DOWN
2,21,8011,?,?,0,DOWN
2,22,7897,?,?,0,DOWN
2,23,7864,?,?,0,DOWN
2,24,7809,?,?,0,DOWN
2,25,7791,?,?,0,DOWN
2,26,7723,?,?,0,DOWN
2,27,7693,?,?,0,DOWN
2,28,7710,?,?,0,DOWN
2,29,7639,?,?,0,DOWN
2,30,7568,?,?,0,DOWN
2,31,7574,?,?,0,DOWN
2,32,7673,?,?,0,DOWN
2,33,7834,?,?,0,DOWN
2,34,8150,?,?,0,UP
2,35,8567,?,?,0,DOWN
2,36,8853,?,?,0,DOWN
2,37,8698,?,?,0,DOWN
2,38,8440,?,?,0,DOWN
2,39,8150,?,?,0,DOWN
2,40,7956,?,?,0,DOWN
2,41,7737,?,?,0,DOWN
2,42,7635,?,?,0,DOWN
2,43,7309,?,?,0,DOWN
2,44,7016,?,?,0,DOWN
2,45,7304,?,?,0,DOWN
2,46,7381,?,?,0,DOWN
2,47,7554,?,?,0,DOWN
2,48,7555,?,?,0,DOWN
3,1,7505,?,?,0,DOWN
3,2,7380,?,?,0,DOWN
3,3,7150,?,?,0,DOWN
3,4,6743,?,?,0,DOWN
3,5,6351,?,?,0,DOWN
3,6,6044,?,?,0,UP
3,7,5760,?,?,0,DOWN
3,8,5563,?,?,0,UP
3,9,5422,?,?,0,DOWN
3,10,5420,?,?,0,DOWN
3,11,5630,?,?,0,UP
3,12,5975,?,?,0,UP
3,13,6639,?,?,0,UP
3,14,7343,?,?,0,UP
3,15,7496,?,?,0,DOWN
3,16,7866,?,?,0,DOWN
3,17,7987,?,?,0,DOWN
3,18,7927,?,?,0,DOWN
3,19,8162,?,?,0,DOWN
3,20,8203,?,?,0,DOWN
3,21,8034,?,?,0,DOWN
3,22,7902,?,?,0,DOWN
3,23,7757,?,?,0,DOWN
3,24,7712,?,?,0,DOWN
3,25,7649,?,?,0,DOWN
3,26,7546,?,?,0,DOWN
3,27,7510,?,?,0,DOWN
3,28,7496,?,?,0,DOWN
3,29,7502,?,?,0,DOWN
3,30,7402,?,?,0,DOWN
3,31,7399,?,?,0,DOWN
3,32,7436,?,?,0,DOWN
3,33,7569,?,?,0,DOWN
3,34,7849,?,?,0,DOWN
3,35,8410,?,?,0,DOWN
3,36,8809,?,?,0,DOWN
3,37,8708,?,?,0,DOWN
3,38,8544,?,?,0,DOWN
3,39,8259,?,?,0,DOWN
3,40,8102,?,?,0,DOWN
3,41,7974,?,?,0,DOWN
3,42,7846,?,?,0,DOWN
3,43,7535,?,?,0,DOWN
3,44,7177,?,?,0,DOWN
3,45,7505,?,?,0,DOWN
3,46,7545,?,?,0,DOWN
3,47,7689,?,?,0,DOWN
3,48,7678,?,?,0,DOWN
4,1,7624,?,?,0,DOWN
4,2,7508,?,?,0,UP
4,3,7305,?,?,0,DOWN
4,4,6864,?,?,0,DOWN
4,5,6451,?,?,0,DOWN
4,6,6160,?,?,0,DOWN
4,7,5855,?,?,0,DOWN
4,8,5639,?,?,0,DOWN
4,9,5527,?,?,0,DOWN
4,10,5494,?,?,0,DOWN
4,11,5653,?,?,0,UP
4,12,6001,?,?,0,UP
4,13,6712,?,?,0,UP
4,14,7409,?,?,0,UP
4,15,7645,?,?,0,DOWN
4,16,8114,?,?,0,DOWN
4,17,8272,?,?,0,DOWN
4,18,8179,?,?,0,DOWN
4,19,8340,?,?,0,DOWN
4,20,8374,?,?,0,DOWN
4,21,8167,?,?,0,DOWN
4,22,8014,?,?,0,DOWN
4,23,7879,?,?,0,DOWN
4,24,7785,?,?,0,DOWN
4,25,7733,?,?,0,DOWN
4,26,7618,?,?,0,DOWN
4,27,7533,?,?,0,DOWN
4,28,7507,?,?,0,DOWN
4,29,7445,?,?,0,DOWN
4,30,7377,?,?,0,DOWN
4,31,7362,?,?,0,DOWN
4,32,7441,?,?,0,DOWN
4,33,7584,?,?,0,DOWN
4,34,7871,?,?,0,DOWN
4,35,8428,?,?,0,DOWN
4,36,8903,?,?,0,DOWN
4,37,8858,?,?,0,DOWN
4,38,8750,?,?,0,DOWN
4,39,8534,?,?,0,DOWN
4,40,8329,?,?,0,DOWN
4,41,8303,?,?,0,DOWN
4,42,8174,?,?,0,DOWN
4,43,7812,?,?,0,DOWN
4,44,7469,?,?,0,DOWN
4,45,7728,?,?,0,UP
4,46,7782,?,?,0,DOWN
4,47,7866,?,?,0,UP
4,48,7798,?,?,0,DOWN
5,1,7729,?,?,0,UP
5,2,7579,?,?,0,DOWN
5,3,7375,?,?,0,DOWN
5,4,6966,?,?,0,DOWN
5,5,6551,?,?,0,DOWN
5,6,6199,?,?,0,DOWN
5,7,5908,?,?,0,DOWN
5,8,5704,?,?,0,DOWN
5,9,5561,?,?,0,UP
5,10,5576,?,?,0,UP
5,11,5759,?,?,0,UP
5,12,6098,?,?,0,UP
5,13,6814,?,?,0,UP
5,14,7560,?,?,0,UP
5,15,7693,?,?,0,DOWN
5,16,8249,?,?,0,DOWN
5,17,8425,?,?,0,DOWN
5,18,8321,?,?,0,DOWN
5,19,8562,?,?,0,DOWN
5,20,8557,?,?,0,DOWN
5,21,8288,?,?,0,DOWN
5,22,8155,?,?,0,DOWN
5,23,8011,?,?,0,DOWN
5,24,7907,?,?,0,DOWN
5,25,7826,?,?,0,DOWN
5,26,7744,?,?,0,DOWN
5,27,7660,?,?,0,DOWN
5,28,7564,?,?,0,DOWN
5,29,7488,?,?,0,DOWN
5,30,7411,?,?,0,DOWN
5,31,7318,?,?,0,DOWN
5,32,7453,?,?,0,DOWN
5,33,7612,?,?,0,DOWN
5,34,7910,?,?,0,DOWN
5,35,8457,?,?,0,DOWN
5,36,8869,?,?,0,DOWN
5,37,8818,?,?,0,DOWN
5,38,8614,?,?,0,DOWN
5,39,8395,?,?,0,DOWN
5,40,8225,?,?,0,DOWN
5,41,8107,?,?,0,DOWN
5,42,7980,?,?,0,DOWN
5,43,7687,?,?,0,DOWN
5,44,7385,?,?,0,DOWN
5,45,7746,?,?,0,UP
5,46,7809,?,?,0,UP
5,47,7873,?,?,0,UP
5,48,7794,?,?,0,UP
6,1,7717,?,?,0,UP
6,2,7519,?,?,0,UP
6,3,7324,?,?,0,DOWN
6,4,6843,?,?,0,DOWN
6,5,6442,?,?,0,DOWN
6,6,6126,?,?,0,DOWN
6,7,5787,?,?,0,DOWN
6,8,5503,?,?,0,DOWN
6,9,5334,?,?,0,DOWN
6,10,5275,?,?,0,UP
6,11,5304,?,?,0,UP
6,12,5415,?,?,0,UP
6,13,5652,?,?,0,UP
6,14,5901,?,?,0,UP
6,15,6292,?,?,0,UP
6,16,6911,?,?,0,UP
6,17,7461,?,?,0,UP
6,18,7785,?,?,0,UP
6,19,8046,?,?,0,UP
6,20,8068,?,?,0,UP
6,21,7893,?,?,0,UP
6,22,7631,?,?,0,DOWN
6,23,7401,?,?,0,DOWN
6,24,7235,?,?,0,DOWN
6,25,7043,?,?,0,DOWN
6,26,6881,?,?,0,DOWN
6,27,6687,?,?,0,DOWN
6,28,6555,?,?,0,UP
6,29,6427,?,?,0,DOWN
6,30,6349,?,?,0,DOWN
6,31,6343,?,?,0,DOWN
6,32,6442,?,?,0,DOWN
6,33,6677,?,?,0,UP
6,34,7191,?,?,0,DOWN
6,35,7882,?,?,0,UP
6,36,8453,?,?,0,UP
6,37,8523,?,?,0,UP
6,38,8283,?,?,0,UP
6,39,7997,?,?,0,UP
6,40,7876,?,?,0,UP
6,41,7672,?,?,0,UP
6,42,7540,?,?,0,DOWN
6,43,7316,?,?,0,DOWN
6,44,7067,?,?,0,DOWN
6,45,7217,?,?,0,UP
6,46,7199,?,?,0,DOWN
6,47,7241,?,?,0,DOWN
6,48,7077,?,?,0,DOWN
7,1,6912,?,?,0,DOWN
7,2,6586,?,?,0,DOWN
7,3,6411,?,?,0,DOWN
7,4,6057,?,?,0,DOWN
7,5,5735,?,?,0,DOWN
7,6,5473,?,?,0,DOWN
7,7,5253,?,?,0,DOWN
7,8,5130,?,?,0,DOWN
7,9,5051,?,?,0,DOWN
7,10,4999,?,?,0,DOWN
7,11,5047,?,?,0,DOWN
7,12,5124,?,?,0,DOWN
7,13,5279,?,?,0,DOWN
7,14,5439,?,?,0,DOWN
7,15,5652,?,?,0,UP
7,16,6196,?,?,0,UP
7,17,6728,?,?,0,UP
7,18,7100,?,?,0,UP
7,19,7447,?,?,0,UP
